player_name,team,year,unassisted_dunks_100,unassisted_rim_makes_100,unassisted_mid_makes_100,unassisted_3pm_100,unassisted_points_100
Lincoln Conrey,Northern Iowa,2020,0.000000,0.000000,0.000000,0.000000,0.000000
Jeantal Cylla,Arkansas,2020,0.000000,0.836658,0.000000,0.000000,1.673317
Kyle Ahrens,Michigan St.,2020,0.163729,0.491188,0.163729,0.000000,1.309836
Raiquan Clark,LIU,2020,0.049063,4.513784,1.030320,0.147189,11.529776
Jared Savage,Western Kentucky,2020,0.000000,1.017181,0.452080,0.113020,3.277584
Jaylen Shead,Washington St.,2020,0.000000,1.240542,0.206757,0.206757,3.514869
Roland Griffin,Jackson St.,2020,0.084904,4.245179,1.952782,0.254711,13.160054
Bronson Kessinger,Indiana St.,2020,0.000000,1.714040,0.857020,0.000000,5.142120
Matt Hein,Siena,2020,0.000000,1.124371,0.449749,0.000000,3.148240
Derryck Thornton,Boston College,2020,0.000000,3.122857,2.103148,0.127464,10.834401
Kipper Nichols,Illinois,2020,0.000000,1.144265,0.858199,0.000000,4.004928
Von Julien,Southeastern Louisiana,2020,0.000000,1.665300,1.091059,0.459393,6.890897
Ty Hudson,Jacksonville St.,2020,0.000000,2.479716,1.157201,0.165314,7.769776
Corey Brown,Canisius,2020,0.222438,1.112189,1.334626,0.000000,4.893630
Marcus DeBerry,Purdue Fort Wayne,2020,0.175249,1.051496,0.525748,0.175249,3.680235
Xavier Hill-Mais,Oakland,2020,0.000000,1.776214,2.692970,0.286486,9.797828
Jermaine Bishop,Norfolk St.,2020,0.000000,0.868561,1.054681,0.992641,6.824410
Samir Doughty,Auburn,2020,0.054532,3.490047,0.817980,1.199704,12.215163
Jalen Coleman-Lands,DePaul,2020,0.000000,0.759894,1.169068,0.642987,5.786887
Brandon Austin,Samford,2020,0.171608,1.315664,0.743636,0.228811,4.805035
Nick Blair,UNLV,2020,0.000000,1.443833,1.058811,0.000000,5.005289
Brenden Morris,Weber St.,2020,0.000000,0.000000,0.000000,0.000000,0.000000
Grant Riller,Charleston,2020,0.414435,5.506069,3.729917,1.420921,22.734735
Ryan Fazekas,Valparaiso,2020,0.000000,0.332889,0.332889,0.000000,1.331558
Michael Benkert,Belmont,2020,0.000000,0.543682,0.233007,0.155338,2.019391
Jamal Smith,Cal Poly,2020,0.178827,2.861224,1.520026,0.268240,9.567219
Ronnie Suggs,Southern Illinois,2020,0.000000,1.367582,0.390738,0.000000,3.516641
Bill Wampler,Wright St.,2020,0.000000,2.040098,1.620078,0.600029,9.120437
Eddie Davis III,The Citadel,2020,0.000000,2.099262,0.000000,0.000000,4.198523
DeAndre Abram,Milwaukee,2020,0.148743,1.264319,1.487434,0.669345,7.511544
Jordan Roland,Northeastern,2020,0.306777,3.016638,3.118897,1.329366,16.259168
Christian Williams,Indiana St.,2020,0.282257,1.693543,1.881715,0.094086,7.432774
Jordan Dallas,Seattle,2020,0.000000,0.927715,0.371086,0.000000,2.597603
Dazon Ingram,UCF,2020,0.143860,3.092990,0.359650,0.000000,6.905280
Lamonte Turner,Tennessee,2020,0.000000,2.924958,1.137484,0.487493,9.587362
Robin Jorch,Boise St.,2020,0.000000,0.805444,0.230127,0.000000,2.071141
Marcus Wallace,Arkansas Pine Bluff,2020,0.000000,1.167777,0.778518,0.389259,5.060369
Hayden Howell,Abilene Christian,2020,0.259596,1.038384,1.038384,0.000000,4.153536
Kerry Blackshear Jr.,Florida,2020,0.071741,2.080502,1.219605,0.071741,6.815439
Chris Clarke,Texas Tech,2020,0.000000,2.492328,0.643182,0.160795,6.753406
Emmanuel Nzekwesi,Oral Roberts,2020,0.152239,4.567160,2.740296,0.076119,14.843270
Trhae Mitchell,South Alabama,2020,0.455690,2.669040,1.236872,0.000000,7.811826
Eric McGill,Southern Illinois,2020,0.062440,2.560040,0.686840,0.936600,9.303560
Keith Oddo,Louisville,2020,0.000000,0.000000,0.000000,0.000000,0.000000
Collin Goss,Delaware,2020,0.093236,1.585007,1.118828,0.000000,5.407671
Keith Stone,Miami FL,2020,0.000000,1.805145,0.000000,0.000000,3.610290
Tahjai Teague,Ball St.,2020,0.332067,5.512319,0.929789,0.132827,13.282696
Conner George,Michigan St.,2020,0.000000,2.333146,0.000000,0.000000,4.666291
Dainan Swoope,Sam Houston St.,2020,0.000000,0.858082,0.546052,0.702067,4.914468
Andre Fox,South Alabama,2020,0.000000,1.910891,1.763899,0.587966,9.113480
Elijah Burns,Siena,2020,0.316356,2.372668,0.237267,0.000000,5.219869
Matt Hauser,Portland St.,2020,0.000000,0.964221,2.373467,0.445025,8.010450
KJ Feagin,San Diego St.,2020,0.000000,0.893720,1.085231,0.255349,4.723949
Venjie Wallis,Jackson St.,2020,0.000000,1.946969,0.811237,0.324495,6.489898
Desure Buie,Hofstra,2020,0.000000,2.170707,3.869520,1.746003,17.318463
Isaiah Moss,Kansas,2020,0.000000,0.490450,0.817416,0.000000,2.615731
Nakye Sanders,Towson,2020,0.000000,2.821515,1.128606,0.000000,7.900242
Carlton Bragg Jr.,New Mexico,2020,0.000000,1.555207,0.424147,0.000000,3.958708
John Crosby,Delaware St.,2020,0.098606,3.007480,3.697722,1.429786,17.699762
Josh Williams,Robert Morris,2020,0.000000,1.394198,0.780751,0.780751,6.692148
Andrew Robinson,Coppin St.,2020,0.000000,0.724721,0.621190,0.465892,4.089500
Aaron Robinson,Coppin St.,2020,0.000000,0.626992,0.089570,1.164414,4.926366
C.J. Bryce,N.C. State,2020,0.180291,1.802910,2.704365,0.120194,9.375130
Brad Brechting,Oakland,2020,0.079258,2.219228,1.188872,0.079258,7.053973
Chris McNeal,Cincinnati,2020,0.000000,1.631411,0.125493,0.125493,3.890287
Justin Jenkins,Gardner Webb,2020,0.000000,0.946978,0.811696,0.135283,3.923196
Eric Jamison Jr.,Gardner Webb,2020,0.056512,3.051675,2.769112,0.113025,11.980650
Cody Kelley,South Dakota,2020,0.000000,1.741775,0.240245,0.480490,5.405507
Marcus Evans,VCU,2020,0.098163,0.981631,1.570610,1.472447,9.521821
Malik Ellison,Hartford,2020,0.290998,3.855726,2.909982,0.072750,13.749663
K.J. Walton,Ball St.,2020,0.000000,3.685316,0.614219,0.000000,8.599071
Sylvester Ogbonda,Ohio,2020,0.000000,1.446287,0.837324,0.076120,4.795582
Christion Thompson,Tulane,2020,0.227358,3.694572,1.477829,0.397877,11.538432
Luwane Pipkins,Providence,2020,0.000000,1.244469,1.244469,0.553097,6.637167
Jaire Grayer,TCU,2020,0.166107,1.079698,0.830537,0.166107,4.318793
Steven Enoch,Louisville,2020,0.093955,1.879104,2.348880,0.000000,8.455967
Laquincy Rideau,South Florida,2020,0.180515,4.031496,1.444118,1.083088,14.200492
Josh Ajayi,South Alabama,2020,0.209172,3.416483,1.673379,0.000000,10.179724
New Williams,Fresno St.,2020,0.301811,1.433600,0.301811,0.829979,5.960758
JaQuan Lyle,New Mexico,2020,0.223255,2.232550,1.506971,1.841854,13.004606
Gary Chivichyan,Pacific,2020,0.000000,0.000000,0.786980,1.124257,4.946731
Brandon Boyd,Cal Baptist,2020,0.000000,2.225896,1.436062,0.359015,8.400962
Terrell Allen,Georgetown,2020,0.000000,1.402244,1.928086,0.292134,7.537063
Quinton Adlesh,USC,2020,0.000000,0.166494,0.000000,0.332987,1.331949
Camron Justice,Western Kentucky,2020,0.000000,1.198745,0.639330,0.958996,6.553138
James Bolden,Alabama,2020,0.000000,1.861616,0.354593,0.531890,6.028089
Lamont West,Missouri St.,2020,0.166200,0.914100,1.745100,0.831000,7.811400
Deondre Burns,Oral Roberts,2020,0.000000,2.511837,4.835285,0.251184,15.447795
Josh Thompson,Ball St.,2020,0.000000,1.116117,0.111612,0.000000,2.455457
Jonathan Laurent,Oklahoma St.,2020,0.234333,2.343331,0.234333,0.000000,5.155327
Simeon Carter,Georgia Southern,2020,0.349031,1.745154,1.570638,0.000000,6.631585
Quinton Forrest,Idaho,2020,0.000000,1.854494,0.252885,0.000000,4.214758
Nolan Narain,San Diego St.,2020,0.000000,0.689620,0.689620,0.000000,2.758480
Caleb Homesley,Liberty,2020,0.145009,2.682663,2.175132,1.087566,12.978290
Anthony Mathis,Oregon,2020,0.000000,0.416891,0.250135,0.333513,2.334592
Austin Vereen,Pacific,2020,0.107156,0.535779,0.750090,0.321467,3.536139
Jared Samuelson,Montana,2020,0.000000,1.253850,2.131545,0.250770,7.523100
Malik Maitland,Bethune Cookman,2020,0.000000,1.586500,2.421500,0.584500,9.769500
Pierre Sarr,Binghamton,2020,0.087752,2.720319,0.877522,0.351009,8.248709
Nisre Zouzoua,Nevada,2020,0.073720,1.621849,0.884645,0.147441,5.455310
Jordan Andrews,Texas Southern,2020,0.000000,0.000000,0.745333,0.186333,2.049667
Jimmy Whitt Jr.,Arkansas,2020,0.141278,1.883706,4.049968,0.000000,11.867348
Devin Haygood,North Carolina A&T,2020,0.459003,1.377010,0.535504,0.000000,3.825028
Deng Riak,Akron,2020,0.000000,0.643749,0.275892,0.000000,1.839283
K.J. Lawson,Tulane,2020,0.054621,1.584002,1.365519,0.109242,6.226766
Andrien White,Wake Forest,2020,0.000000,1.271828,0.598507,0.897761,6.433954
Malek Harwell,Cal Poly,2020,0.000000,1.548916,0.595737,0.238295,5.004192
Jaevin Cumberland,Cincinnati,2020,0.000000,0.879159,0.615412,0.703327,5.099124
DJ Williams,DePaul,2020,0.000000,2.281177,0.000000,0.000000,4.562354
Lamarr Kimble,Louisville,2020,0.000000,1.493904,1.318151,0.703014,7.733152
Myles Carter,Seattle,2020,0.472291,1.983624,0.094458,0.000000,4.156165
Cody Schwartz,Green Bay,2020,0.000000,0.598576,1.795729,0.299288,5.686475
Armel Potter,George Washington,2020,0.000000,6.167760,1.658000,0.265280,16.447360
Luke Knapke,Toledo,2020,0.054253,2.007357,1.464828,0.217012,7.595403
Cody John,Weber St.,2020,0.056468,3.049260,2.428115,0.395275,12.140574
Bryce Moore,Xavier,2020,0.000000,0.000000,0.257306,0.257306,1.286530
James Dickey,UNC Greensboro,2020,0.438257,2.848667,1.753026,0.000000,9.203387
Kameron Edwards,Pepperdine,2020,0.229099,3.035558,0.630021,0.057275,7.502983
Drew Edwards,Charlotte,2020,0.000000,1.295841,0.842296,0.194376,4.859403
Tre Scott,Cincinnati,2020,0.744644,2.119373,0.687364,0.000000,5.613473
Jared Hamilton,Boston College,2020,0.182724,0.822256,1.461789,0.182724,5.116260
Tay Weaver,Saint Louis,2020,0.000000,0.467537,0.701305,0.233768,3.038988
Tommy McCarthy,Rice,2020,0.000000,3.185295,0.000000,1.061765,9.555885
Xeyrius Williams,Akron,2020,0.000000,1.298799,1.113256,0.432933,6.122907
Haanif Cheatham,Nebraska,2020,0.053183,2.286851,0.478643,0.159548,6.009632
Sacar Anim,Marquette,2020,0.111339,2.393789,0.723704,0.278348,7.070029
Traci Carter,Hartford,2020,0.000000,1.136767,1.193606,0.966252,7.559502
Erten Gazi,Fordham,2020,0.219924,1.649428,0.769733,0.219924,5.498093
Ryan Mikesell,Dayton,2020,0.139960,1.469580,0.769780,0.209940,5.108540
Aaron Carver,Old Dominion,2020,0.198430,1.587444,0.066143,0.000000,3.307175
Damon Wilson,Georgia St.,2020,0.000000,2.010024,0.518716,0.259358,5.835553
Nic Thomas,Tulane,2020,0.000000,0.999465,0.899518,0.699625,5.896841
Deion James,Washington St.,2020,0.000000,3.371740,0.000000,0.000000,6.743480
Lindsey Drew,Nevada,2020,0.116956,1.871289,1.988245,0.701733,9.824268
Walter Jones Jr.,Alabama A&M,2020,0.000000,1.533441,0.000000,0.000000,3.066883
Beau Brown,South Dakota St.,2020,0.000000,0.000000,0.000000,0.000000,0.000000
Cole Gentry,Wright St.,2020,0.000000,1.192896,1.647333,1.533724,10.281631
Tyler Hagedorn,South Dakota,2020,0.192815,2.892232,1.735339,0.385631,10.412035
Hunter Seacat,Appalachian St.,2020,0.278040,1.112158,1.181668,0.000000,4.587653
Dennis Tunstall,Towson,2020,0.086186,1.551353,0.086186,0.086186,3.533636
Jacob Orender,California,2020,0.000000,0.000000,0.000000,0.000000,0.000000
Guilien Smith,Northeastern,2020,0.000000,1.262122,0.000000,0.315531,3.470837
Lacey James,Northern Illinois,2020,0.217581,2.248341,1.160434,0.072527,7.035130
Cameron Jones,Saint Peter's,2020,0.000000,0.166446,1.165120,0.166446,3.162468
Akwasi Yeboah,Rutgers,2020,0.000000,2.518443,0.649921,0.243720,7.067888
Everett Duncan,Vermont,2020,0.000000,0.780869,0.260290,0.065072,2.277534
Andrew Fleming,Lipscomb,2020,0.000000,1.908961,1.248167,0.293686,7.195315
Tanner Krebs,Saint Mary's,2020,0.062968,1.070450,0.818579,0.125935,4.155865
Curran Scott,Clemson,2020,0.000000,1.441040,0.960693,0.096069,5.091673
Daniel Utomi,USC,2020,0.000000,0.970256,0.820985,0.447810,4.925913
Zach Pirog,Cal Baptist,2020,0.000000,1.968304,0.492076,0.000000,4.920760
Karl Harris,Northern Kentucky,2020,0.000000,0.943985,0.943985,0.000000,3.775941
Mamadi Diakite,Virginia,2020,0.406170,2.504715,1.895460,0.067695,9.003435
Jibri Blount,North Carolina Central,2020,0.222645,2.894390,1.614179,0.166984,9.518090
Javan White,UMKC,2020,0.213893,3.208393,1.604196,0.000000,9.625179
Deng Geu,North Texas,2020,0.597530,2.987648,1.294647,0.000000,8.564590
Khyber Kabellis,UC Riverside,2020,0.000000,1.859727,0.797026,0.354234,6.376209
Shembari Phillips,Georgia Tech,2020,0.000000,0.000000,0.000000,3.186450,9.559350
Curtis Cobb III,Wagner,2020,0.000000,0.839426,2.136720,0.992049,8.928437
DJ Draper,North Texas,2020,0.000000,0.119863,0.000000,0.119863,0.599313
A.J. Turner,Northwestern,2020,0.163811,0.573337,0.819053,0.081905,3.030498
Kris Martin,Colorado St.,2020,0.000000,1.226246,0.653998,0.326999,4.741486
Jalen Poyser,McNeese St.,2020,0.000000,1.831771,3.663543,0.000000,10.990629
Stefan Gonzalez,UC Davis,2020,0.000000,0.791374,0.351722,0.879304,4.924104
Rob Edwards,Arizona St.,2020,0.122433,0.489731,0.367299,1.346761,5.754343
Donnell Gresham Jr.,Georgia,2020,0.091243,1.642371,0.182486,0.000000,3.649713
Brandon Kamga,Cal St. Fullerton,2020,0.064567,3.551210,1.291349,0.516540,11.234736
Matt Holba,Purdue Fort Wayne,2020,0.140812,1.267308,0.070406,0.281624,3.520301
Jaylen Key,New Orleans,2020,0.111166,1.333990,1.556321,0.000000,5.780622
Admon Gilder,Gonzaga,2020,0.065091,2.538541,0.520726,0.260363,6.899625
Antwon Portley,Fordham,2020,0.000000,0.671107,2.348875,1.090549,9.311612
Ryan McMahon,Louisville,2020,0.000000,0.388410,0.310728,0.621456,3.262646
Zac Seljaas,BYU,2020,0.000000,1.016559,0.184829,0.000000,2.402776
Sean McDermott,Butler,2020,0.000000,0.983379,0.798996,0.122922,3.933518
Jordan Jackson,UT Rio Grande Valley,2020,0.811858,2.354388,2.110831,0.000000,8.930437
Jaycee Hillsman,Illinois St.,2020,0.000000,1.703490,0.962842,0.000000,5.332665
Evan Boudreaux,Purdue,2020,0.121822,1.949156,0.852756,0.000000,5.603823
Chier Maker,Idaho St.,2020,0.000000,2.254070,0.795554,0.596665,7.889244
Jazz Johnson,Nevada,2020,0.000000,1.430321,1.201470,0.858193,7.838160
Rex Pflueger,Notre Dame,2020,0.000000,0.343497,0.343497,0.343497,2.404478
Matt Ryan,Chattanooga,2020,0.000000,1.561344,1.681448,0.840724,9.007756
Dennis Ashley,Saint Joseph's,2020,0.000000,0.845847,0.211462,0.000000,2.114617
JT Gibson,Nebraska Omaha,2020,0.000000,1.449797,2.063172,0.501853,8.531496
Derric Jean,Louisiana Tech,2020,0.289838,2.970839,0.217378,0.507216,7.898085
Jy'lan Washington,Tennessee St.,2020,0.000000,2.931775,0.404383,0.202191,7.278889
Alex Floresca,San Diego,2020,0.000000,0.804980,1.529463,0.080498,4.910381
Andy Van Vliet,William & Mary,2020,0.122334,1.406843,2.263182,0.122334,7.707051
Craig Randall II,Tennessee Martin,2020,0.254439,3.053263,1.017754,2.289947,15.011877
Jordan Dartis,Ohio,2020,0.000000,0.731505,0.931007,0.266002,4.123030
Joshua Howard,Brown,2020,0.000000,2.117329,0.264666,0.000000,4.763991
Will Miles,Florida St.,2020,0.000000,3.555600,0.000000,0.000000,7.111200
Nick Fruscio,Albany,2020,0.000000,3.886000,0.000000,0.000000,7.772000
Malcolm Wynter,Davidson,2020,0.000000,0.711202,0.711202,0.000000,2.844807
Cal Freundlich,Davidson,2020,0.000000,0.000000,0.000000,0.000000,0.000000
Isiah Brown,Grand Canyon,2020,0.000000,1.555159,1.201714,0.282756,6.362014
Rapolas Ivanauskas,Colgate,2020,0.240797,3.250763,2.347773,0.240797,11.919465
Brady Rudrud,Minnesota,2020,0.000000,0.000000,0.000000,0.000000,0.000000
Jeriah Horne,Tulsa,2020,0.066396,1.062332,1.394311,0.199187,5.510848
Michael Hurt,Minnesota,2020,0.000000,0.479506,0.239753,0.000000,1.438517
Kai Edwards,Northern Colorado,2020,0.281051,2.529455,0.562101,0.000000,6.183111
James Butler,Drexel,2020,0.000000,2.305519,1.180875,0.000000,6.972789
Marshall Graves,LSU,2020,0.000000,0.000000,0.993020,0.000000,1.986040
Quinn Taylor,Saint Peter's,2020,0.169962,2.379469,1.019772,0.000000,6.798482
Mark French,Texas A&M,2020,0.000000,0.783206,0.261069,0.000000,2.088549
JJ Caldwell,New Mexico,2020,0.000000,0.856807,0.856807,0.000000,3.427227
Eric Vila,UTEP,2020,0.000000,0.498034,0.124509,0.000000,1.245085
Nijal Pearson,Texas St.,2020,0.057738,1.847608,2.367248,1.154755,11.893978
Marlin Davis,Texas St.,2020,0.000000,1.621212,0.648485,0.081061,4.782577
Nedeljko Prijovic,Maine,2020,0.195949,1.306324,0.457213,0.522529,5.094662
Eric Terry,Texas St.,2020,0.088788,2.042115,1.154239,0.000000,6.392707
Izayah Mauriohooho-le'afa,Sacramento St.,2020,0.000000,0.786195,0.357361,0.142945,2.715947
Decardo Day,Alabama St.,2020,0.000000,1.311218,0.874145,0.437073,5.681945
Jerrick Harding,Weber St.,2020,0.063845,4.277638,4.086102,1.532288,21.324347
Jailyn Ingram,Florida Atlantic,2020,0.323489,4.124491,1.779192,0.323489,12.777835
Ryan Murphy,Pittsburgh,2020,0.000000,0.492737,1.396088,0.574860,5.502230
DaQuan Bracey,Louisiana Tech,2020,0.072459,4.492487,1.304271,0.941973,14.419435
Lucas Siewert,Colorado,2020,0.000000,1.018756,0.740913,0.092614,3.797181
D'Mitrik Trice,Wisconsin,2020,0.000000,0.939128,1.940864,1.627822,10.643449
Aleem Ford,Wisconsin,2020,0.000000,1.611943,1.128360,0.241791,6.205982
Charlie Moore,DePaul,2020,0.000000,2.705043,1.502802,1.202241,12.022415
Don Coleman,South Alabama,2020,0.000000,2.337804,0.000000,0.000000,4.675608
De'Ron Davis,Indiana,2020,0.000000,0.871280,2.178200,0.000000,6.098960
Eric Monroe,Yale,2020,0.000000,1.170993,0.275528,0.826583,5.372791
David DiLeo,Central Michigan,2020,0.000000,0.858442,1.430737,0.743983,6.810307
Austin Williams,Yale,2020,0.000000,1.564150,0.000000,0.000000,3.128300
Kevin McKay,Central Michigan,2020,0.207318,6.288638,0.552847,0.069106,13.890288
Malik Johnson,Canisius,2020,0.000000,1.807685,1.946737,0.509860,9.038423
Trey Landers,Dayton,2020,0.130695,1.960425,0.326738,0.000000,4.574325
Jon Axel Gudmundsson,Davidson,2020,0.000000,2.992804,0.517985,0.748201,9.266181
Anthony Lamb,Vermont,2020,0.295334,4.075613,1.299471,0.649735,12.699372
Ben Shungu,Vermont,2020,0.000000,3.966963,0.550967,0.110193,9.366439
Nate Garvey,Howard,2020,0.000000,0.272089,1.632535,0.476156,5.237716
Scottie James,Liberty,2020,0.917082,5.685908,1.467331,0.000000,14.306479
Chris Barnes,Eastern Michigan,2020,0.000000,2.694655,2.919209,0.000000,11.227727
Keon Clergeot,Massachusetts,2020,0.000000,1.503904,0.353860,0.088465,3.980922
Lesley Varner II,UT Rio Grande Valley,2020,0.075477,1.660485,2.641681,0.377383,9.736480
Mattia Da Campo,Seattle,2020,0.000000,1.298801,0.173173,0.000000,2.943948
Morgan Means,Seattle,2020,0.000000,2.245591,1.638674,0.606916,9.589279
Jermaine Haley,West Virginia,2020,0.078659,4.168924,0.550613,0.157318,9.911027
Christian Juzang,Harvard,2020,0.000000,0.962924,1.251802,0.866632,7.029348
Ian Sistare,Dartmouth,2020,0.000000,1.242211,0.331256,0.082814,3.395376
James Foye,Dartmouth,2020,0.000000,1.548624,0.422352,0.492744,5.420183
Ian Carter,Dartmouth,2020,0.000000,2.154276,1.436184,0.000000,7.180920
Justin Bassey,Harvard,2020,0.000000,1.895690,0.364556,0.364556,5.614159
Robert Baker,Harvard,2020,0.281923,1.879487,0.563846,0.000000,4.886667
Bryce Aiken,Harvard,2020,0.000000,3.878700,2.262575,3.555475,22.948975
Arinze Chidom,UC Riverside,2020,0.126097,2.521946,2.269751,0.000000,9.583394
Jermaine Marrow,Hampton,2020,0.000000,3.368092,3.077739,1.567905,17.595378
Peter Kiss,Rutgers,2020,0.000000,0.000000,0.000000,0.000000,0.000000
Cassius Winston,Michigan St.,2020,0.000000,2.720524,2.424815,1.655971,15.258593
Adam Mitola,George Washington,2020,0.000000,0.000000,0.000000,1.212957,3.638871
Nate Darling,Delaware,2020,0.047450,2.941877,1.328590,1.518388,13.096097
George Willborn II,UC Riverside,2020,0.114561,4.124188,0.229122,0.000000,8.706620
